TERR,LIB_TERR,periode,periode_milieu,periode_nb_annees,POPULATION_debut,POPULATION_fin,DECES,NAISSANCES,EVOL_DEMO_TOT,EVOL_DEMO_SN,EVOL_DEMO_SMA,TX_EVOL_DEMO_AN_TOT,TX_EVOL_DEMO_AN_SN,TX_EVOL_DEMO_AN_SMA,NIV_TERR
200070993,CA de la Baie de Somme,1975_1982,1978.5,7,50952,50585,4283,5562,-367,1279,-1646,-0.00103217028987146,0.00359712752246756,-0.00462929781233902,EPCI
200070993,CA de la Baie de Somme,1982_1990,1986,8,50585,49775,4663,5600,-810,937,-1747,-0.00201574561397866,0.00233179461765186,-0.00434754023163052,EPCI
200070993,CA de la Baie de Somme,1990_1999,1994.5,9,49775,50079,4816,5755,304,939,-635,0.000676774307469152,0.00209043116682084,-0.00141365685935168,EPCI
200070993,CA de la Baie de Somme,1999_2010,2004.5,11,50079,51226,6166,6691,1147,525,622,0.00206079845148111,0.000943259971253339,0.00111753848022777,EPCI
200071017,CC des Terres d'Auxois,2010_2015,2012.5,5,15987,15911,1036,808,-76,-228,152,-0.000952585613394064,-0.00285775684018219,0.00190517122678813,EPCI
200071017,CC des Terres d'Auxois,1968_1975,1971.5,7,15862,15385,1717,1543,-477,-174,-303,-0.00435240114148561,-0.00158766834091928,-0.00276473280056633,EPCI
200071017,CC des Terres d'Auxois,1975_1982,1978.5,7,15385,15339,1658,1297,-46,-361,315,-0.000427680519749951,-0.00335636233977679,0.00292868182002684,EPCI
200071017,CC des Terres d'Auxois,1982_1990,1986,8,15339,15466,1805,1557,127,-248,375,0.00103121401353046,-0.00201370925476814,0.00304492326829859,EPCI
200071017,CC des Terres d'Auxois,1990_1999,1994.5,9,15466,15455,1986,1478,-11,-508,497,-7.905138669273e-05,-0.00365073676726426,0.00357168538057153,EPCI
200071017,CC des Terres d'Auxois,1999_2010,2004.5,11,15455,15987,2298,1738,532,-560,1092,0.00308140291892478,-0.00324358201992082,0.0063249849388456,EPCI
200071025,CC Haute-Provence-Pays de Banon,2010_2015,2012.5,5,9512,9642,471,412,130,-59,189,0.00271856794114767,-0.00123381160405932,0.00395237954520699,EPCI
200071025,CC Haute-Provence-Pays de Banon,1968_1975,1971.5,7,5333,5285,576,372,-48,-204,156,-0.00129078226533497,-0.00548582462767361,0.00419504236233864,EPCI
200071025,CC Haute-Provence-Pays de Banon,1975_1982,1978.5,7,5285,6351,629,376,1066,-253,1319,0.0265960495760316,-0.00631219563108442,0.032908245207116,EPCI
200071025,CC Haute-Provence-Pays de Banon,1982_1990,1986,8,6351,7385,699,681,1034,-18,1052,0.019033704140047,-0.000331341077873159,0.0193650452179202,EPCI
200071025,CC Haute-Provence-Pays de Banon,1990_1999,1994.5,9,7385,8060,895,742,675,-153,828,0.00976544496047693,-0.0022135008577081,0.011978945818185,EPCI
200071025,CC Haute-Provence-Pays de Banon,1999_2010,2004.5,11,8060,9512,1040,808,1452,-232,1684,0.0151721830955427,-0.00242420556347514,0.0175963886590178,EPCI
200071033,CC Jabron-Lure-Vançon-Durance,2010_2015,2012.5,5,4957,5253,210,243,296,33,263,0.0116672622788399,0.00130074207838417,0.0103665202004557,EPCI
200071033,CC Jabron-Lure-Vançon-Durance,1968_1975,1971.5,7,1929,2187,187,150,258,-37,295,0.0180944720016514,-0.00259494365915155,0.0206894156608029,EPCI
200071033,CC Jabron-Lure-Vançon-Durance,1975_1982,1978.5,7,2187,2616,224,164,429,-60,489,0.0259181379433107,-0.00362491439766583,0.0295430523409765,EPCI
200071033,CC Jabron-Lure-Vançon-Durance,1982_1990,1986,8,2616,3458,217,283,842,66,776,0.0354959536412667,0.00278234315952922,0.0327136104817375,EPCI
200071033,CC Jabron-Lure-Vançon-Durance,1990_1999,1994.5,9,3458,3903,259,344,445,85,360,0.0135414325858978,0.00258656577483441,0.0109548668110634,EPCI
200071033,CC Jabron-Lure-Vançon-Durance,1999_2010,2004.5,11,3903,4957,298,504,1054,206,848,0.0219701600093347,0.00429397814224189,0.0176761818670928,EPCI
200071041,CC du Chaourçois et du Val d'Armance,2010_2015,2012.5,5,10668,10631,714,521,-37,-193,156,-0.000694627637103595,-0.00362332794489173,0.00292870030778813,EPCI
200071041,CC du Chaourçois et du Val d'Armance,1968_1975,1971.5,7,10705,9985,1157,836,-720,-321,-399,-0.00989740299232678,-0.00441259216741235,-0.00548481082491442,EPCI
200071041,CC du Chaourçois et du Val d'Armance,1975_1982,1978.5,7,9985,10085,1178,693,100,-485,585,0.00142461444877062,-0.00690938007653752,0.00833399452530814,EPCI
200071041,CC du Chaourçois et du Val d'Armance,1982_1990,1986,8,10085,9950,1265,861,-135,-404,269,-0.00168315942514685,-0.00503701042784688,0.00335385100270002,EPCI
200071041,CC du Chaourçois et du Val d'Armance,1990_1999,1994.5,9,9950,10136,1263,835,186,-428,614,0.00205999575386429,-0.00474020528308556,0.00680020103694985,EPCI
200071041,CC du Chaourçois et du Val d'Armance,1999_2010,2004.5,11,10136,10668,1603,1158,532,-445,977,0.00466129960579109,-0.00389901940709969,0.00856031901289078,EPCI
200071058,CC Les Avant-Monts,2010_2015,2012.5,5,24174,26251,1337,1282,2077,-55,2132,0.016621913650912,-0.000440156596437247,0.0170620702473493,EPCI
200071058,CC Les Avant-Monts,1968_1975,1971.5,7,17096,16556,1715,1098,-540,-617,77,-0.00457463919235346,-0.00522694885496682,0.000652309662613364,EPCI
200071058,CC Les Avant-Monts,1975_1982,1978.5,7,16556,16830,1721,857,274,-864,1138,0.00234767066127239,-0.00740287390999762,0.00975054457127002,EPCI
200071058,CC Les Avant-Monts,1982_1990,1986,8,16830,17349,2118,1182,519,-936,1455,0.00380369822332338,-0.00685984881894159,0.010663547042265,EPCI
200071058,CC Les Avant-Monts,1990_1999,1994.5,9,17349,18274,2168,1428,925,-740,1665,0.00578828964278144,-0.00463063171422515,0.0104189213570066,EPCI
200071058,CC Les Avant-Monts,1999_2010,2004.5,11,18274,24174,2536,2268,5900,-268,6168,0.0257624783357548,-0.00117022782948853,0.0269327061652434,EPCI
200071066,CA de Saint-Dié-Des-Vosges,2010_2015,2012.5,5,79113,76363,4202,3805,-2750,-397,-2353,-0.00705081047812017,-0.00101788063993226,-0.00603292983818792,EPCI
200071066,CA de Saint-Dié-Des-Vosges,1968_1975,1971.5,7,80222,80851,6927,9145,629,2218,-1589,0.00111636024683781,0.00393654535371425,-0.00282018510687644,EPCI
200071066,CA de Saint-Dié-Des-Vosges,1975_1982,1978.5,7,80851,78864,6770,7446,-1987,676,-2663,-0.0035484186536574,0.00120721238544157,-0.00475563103909898,EPCI
200071066,CA de Saint-Dié-Des-Vosges,1982_1990,1986,8,78864,77499,7331,8136,-1365,805,-2170,-0.00218009724257329,0.00128569837382527,-0.00346579561639856,EPCI
200071066,CA de Saint-Dié-Des-Vosges,1990_1999,1994.5,9,77499,77670,7668,8609,171,941,-770,0.000244924364776633,0.00134780015938486,-0.00110287579460823,EPCI
200071066,CA de Saint-Dié-Des-Vosges,1999_2010,2004.5,11,77670,79113,8917,10078,1443,1161,282,0.00167486718624166,0.00134755426419027,0.000327312922051384,EPCI
200071074,CC Les Portes de l'Ile de France,2010_2015,2012.5,5,21677,22494,752,1330,817,578,239,0.00742680620722491,0.00525421540731457,0.00217259079991035,EPCI
200071074,CC Les Portes de l'Ile de France,1968_1975,1971.5,7,10862,13539,854,1400,2677,546,2131,0.0319724725757429,0.00652109451862369,0.0254513780571192,EPCI
200071074,CC Les Portes de l'Ile de France,1975_1982,1978.5,7,13539,14767,884,1258,1228,374,854,0.0124801713925371,0.00380096425147303,0.00867920714106407,EPCI
200071074,CC Les Portes de l'Ile de France,1982_1990,1986,8,14767,17259,951,1614,2492,663,1829,0.0196835643469779,0.00523683915009886,0.0144467251968791,EPCI
200071074,CC Les Portes de l'Ile de France,1990_1999,1994.5,9,17259,19480,1150,2074,2221,924,1297,0.013541370729212,0.00563360042944255,0.00790777029976947,EPCI
200071074,CC Les Portes de l'Ile de France,1999_2010,2004.5,11,19480,21677,1418,2797,2197,1379,818,0.00976220541065809,0.00612748350536982,0.00363472190528826,EPCI
200071082,CA Montluçon Communauté,2010_2015,2012.5,5,64345,63316,3822,3141,-1029,-681,-348,-0.00321904156440245,-0.0021303861082197,-0.00108865545618275,EPCI
200071082,CA Montluçon Communauté,1968_1975,1971.5,7,77305,77667,6269,7899,362,1630,-1268,0.000667625645618175,0.00300615967502106,-0.00233853402940289,EPCI
200071082,CA Montluçon Communauté,1975_1982,1978.5,7,77667,73821,6390,6055,-3846,-335,-3511,-0.00722905984011824,-0.000629676299126263,-0.00659938354099197,EPCI
200071082,CA Montluçon Communauté,1982_1990,1986,8,73821,69144,6770,5670,-4677,-1100,-3577,-0.00814811735036836,-0.00191638423891494,-0.00623173311145341,EPCI
200071082,CA Montluçon Communauté,1990_1999,1994.5,9,69144,66185,7250,6029,-2959,-1221,-1738,-0.0048479257218218,-0.00200044518632795,-0.00284748053549385,EPCI
200071082,CA Montluçon Communauté,1999_2010,2004.5,11,66185,64345,8506,6910,-1840,-1596,-244,-0.00255986523544571,-0.00222040484552791,-0.000339460389917801,EPCI
200071116,CA Ecla (Espace Communautaire Lons Agglomération),2010_2015,2012.5,5,34560,34338,1777,1595,-222,-182,-40,-0.00128803602477778,-0.00105595746175476,-0.000232078563023024,EPCI
200071116,CA Ecla (Espace Communautaire Lons Agglomération),1968_1975,1971.5,7,31697,34795,2516,4305,3098,1789,1309,0.0134107943162862,0.00774432247638349,0.00566647183990273,EPCI
200071116,CA Ecla (Espace Communautaire Lons Agglomération),1975_1982,1978.5,7,34795,34938,2334,3384,143,1050,-907,0.000586080790589305,0.00430339042041098,-0.00371730962982168,EPCI
200071116,CA Ecla (Espace Communautaire Lons Agglomération),1982_1990,1986,8,34938,34287,2574,3438,-651,864,-1515,-0.00234833689494973,0.00311668675458766,-0.00546502364953739,EPCI
200071116,CA Ecla (Espace Communautaire Lons Agglomération),1990_1999,1994.5,9,34287,34280,3061,3573,-7,512,-519,-2.26863931034327e-05,0.00165934760985108,-0.00168203400295451,EPCI
200071116,CA Ecla (Espace Communautaire Lons Agglomération),1999_2010,2004.5,11,34280,34560,3786,4040,280,254,26,0.000739805358024759,0.000671109146208174,6.86962118165847e-05,EPCI
200071140,CA Moulins Communauté,2010_2015,2012.5,5,65360,65433,3457,3177,73,-280,353,0.000223278484146494,-0.000856410624123539,0.00107968910827003,EPCI
200071140,CA Moulins Communauté,1968_1975,1971.5,7,67114,68978,5857,7648,1864,1791,73,0.00392123186910021,0.00376766431199489,0.000153567557105319,EPCI
200071140,CA Moulins Communauté,1975_1982,1978.5,7,68978,69207,5424,6483,229,1059,-830,0.000473597883506427,0.00219013169708867,-0.00171653381358225,EPCI
200071140,CA Moulins Communauté,1982_1990,1986,8,69207,68205,6133,6498,-1002,365,-1367,-0.00182135651744042,0.000663468192480792,-0.00248482470992121,EPCI
200071140,CA Moulins Communauté,1990_1999,1994.5,9,68205,65665,6481,6386,-2540,-95,-2445,-0.00420799003937966,-0.000157385454228767,-0.00405060458515089,EPCI
200071140,CA Moulins Communauté,1999_2010,2004.5,11,65665,65360,7882,7625,-305,-257,-48,-0.000423147582832351,-0.000356553864878407,-6.65937179539437e-05,EPCI
200071157,CC des Hautes-Vosges,2010_2015,2012.5,5,38078,36731,1950,1630,-1347,-320,-1027,-0.00717724017931598,-0.00170506077014188,-0.0054721794091741,EPCI
200071157,CC des Hautes-Vosges,1968_1975,1971.5,7,39583,40413,2752,4582,830,1830,-1000,0.00296893891317707,0.00654597374833016,-0.00357703483515309,EPCI
200071157,CC des Hautes-Vosges,1975_1982,1978.5,7,40413,40008,2960,4138,-405,1178,-1583,-0.00143783407723253,0.00418214455056769,-0.00561997862780022,EPCI
200071157,CC des Hautes-Vosges,1982_1990,1986,8,40008,39087,3244,4346,-921,1102,-2023,-0.00290695450502687,0.00347824523837091,-0.00638519974339778,EPCI
200071157,CC des Hautes-Vosges,1990_1999,1994.5,9,39087,38678,3553,4005,-409,452,-861,-0.00116809146596808,0.00129089814820922,-0.0024589896141773,EPCI
200071157,CC des Hautes-Vosges,1999_2010,2004.5,11,38678,38078,4319,4348,-600,29,-629,-0.00142028819874374,6.86472629392805e-05,-0.00148893546168302,EPCI
200071165,CA Les Sables d'Olonne Agglomération,2010_2015,2012.5,5,49540,51234,3416,1845,1694,-1571,3265,0.00674725084035521,-0.00625733829409565,0.0130045891344509,EPCI
200071165,CA Les Sables d'Olonne Agglomération,1968_1975,1971.5,7,31215,34025,2822,3572,2810,750,2060,0.0123899559140106,0.00330692773505621,0.00908302817895439,EPCI
200071165,CA Les Sables d'Olonne Agglomération,1975_1982,1978.5,7,34025,36225,3033,3185,2200,152,2048,0.00899073887386392,0.000621178322194235,0.00836956055166969,EPCI
200071165,CA Les Sables d'Olonne Agglomération,1982_1990,1986,8,36225,39711,3724,3417,3486,-307,3793,0.0115510464063682,-0.00101726082809955,0.0125683072344677,EPCI
200071165,CA Les Sables d'Olonne Agglomération,1990_1999,1994.5,9,39711,43935,4496,3720,4224,-776,5000,0.0112947585821155,-0.00207498405769925,0.0133697426398147,EPCI
200071165,CA Les Sables d'Olonne Agglomération,1999_2010,2004.5,11,43935,49540,6379,4471,5605,-1908,7513,0.0109751678189087,-0.00373606069553575,0.0147112285144445,EPCI
200071173,CC du Pays Arnay Liernais,2010_2015,2012.5,5,7573,7330,499,294,-243,-205,-38,-0.00650152785911839,-0.00548482802929741,-0.00101669982982098,EPCI
200071173,CC du Pays Arnay Liernais,1968_1975,1971.5,7,10603,10014,1076,965,-589,-111,-478,-0.00813145455251896,-0.00153241333672259,-0.00659904121579637,EPCI
200071173,CC du Pays Arnay Liernais,1975_1982,1978.5,7,10014,9171,965,758,-843,-207,-636,-0.0124839610193043,-0.00306545662039856,-0.00941850439890571,EPCI
200071173,CC du Pays Arnay Liernais,1982_1990,1986,8,9171,8151,1011,725,-1020,-286,-734,-0.0146301381811808,-0.00410217599982127,-0.0105279621813595,EPCI
200071173,CC du Pays Arnay Liernais,1990_1999,1994.5,9,8151,7729,1020,663,-422,-357,-65,-0.00588938153165564,-0.00498224930521579,-0.000907132226439848,EPCI
200071173,CC du Pays Arnay Liernais,1999_2010,2004.5,11,7729,7573,1160,765,-156,-395,239,-0.00185193740680067,-0.00468920048516837,0.0028372630783677,EPCI
200071181,CC Somme Sud-Ouest,2010_2015,2012.5,5,38226,38630,1910,2213,404,303,101,0.00210486498785989,0.00157864874089492,0.000526216246964972,EPCI
200071181,CC Somme Sud-Ouest,1968_1975,1971.5,7,34348,34255,2920,4116,-93,1196,-1289,-0.000387246908463923,0.0049800785217511,-0.00536732543021502,EPCI
200071181,CC Somme Sud-Ouest,1975_1982,1978.5,7,34255,35023,2982,3114,768,132,636,0.00317251452983802,0.00054527593481591,0.00262723859502211,EPCI
200071181,CC Somme Sud-Ouest,1982_1990,1986,8,35023,35286,3337,3514,263,177,86,0.000935599423232958,0.000629661969248036,0.000305937453984922,EPCI
200071181,CC Somme Sud-Ouest,1990_1999,1994.5,9,35286,35902,3420,3692,616,272,344,0.00192481892838647,0.000849920046300521,0.00107489888208595,EPCI
200071181,CC Somme Sud-Ouest,1999_2010,2004.5,11,35902,38226,4161,4911,2324,750,1574,0.005718370371953,0.00184542933690394,0.00387294103504906,EPCI
200071199,CC Plaine Limagne,2010_2015,2012.5,5,19500,20894,1106,1239,1394,133,1261,0.0139053059479883,0.00132668987882529,0.012578616069163,EPCI
200071199,CC Plaine Limagne,1968_1975,1971.5,7,15651,15825,1827,1494,174,-333,507,0.00158069874957922,-0.00302513036557403,0.00460582911515326,EPCI
200071199,CC Plaine Limagne,1975_1982,1978.5,7,15825,16357,1790,1250,532,-540,1072,0.0047347410947336,-0.00480594020894012,0.00954068130367371,EPCI
200071199,CC Plaine Limagne,1982_1990,1986,8,16357,16850,1922,1431,493,-491,984,0.0037187369731102,-0.00370365081906108,0.00742238779217128,EPCI
200071199,CC Plaine Limagne,1990_1999,1994.5,9,16850,17016,1931,1539,166,-392,558,0.00108986248001486,-0.00257365115762545,0.00366351363764031,EPCI
200071199,CC Plaine Limagne,1999_2010,2004.5,11,17016,19500,2306,2309,2484,3,2481,0.0124643484489337,1.50535609286639e-05,0.0124492948880051,EPCI
200071207,CC de Pouilly-en-Auxois/Bligny-sur-Ouche,2010_2015,2012.5,5,8628,8604,470,469,-24,-1,-23,-0.000556948270986069,-2.32061779577529e-05,-0.000533742093028316,EPCI
200071207,CC de Pouilly-en-Auxois/Bligny-sur-Ouche,1968_1975,1971.5,7,8201,7535,844,798,-666,-46,-620,-0.0120267034916819,-0.000830673214140191,-0.0111960302775417,EPCI
200071207,CC de Pouilly-en-Auxois/Bligny-sur-Ouche,1975_1982,1978.5,7,7535,7533,859,589,-2,-270,268,-3.79226001916422e-05,-0.00511955102587169,0.00508162842568005,EPCI
200071207,CC de Pouilly-en-Auxois/Bligny-sur-Ouche,1982_1990,1986,8,7533,7360,895,668,-173,-227,54,-0.0028999664629964,-0.00380515830693747,0.000905191843941071,EPCI
200071207,CC de Pouilly-en-Auxois/Bligny-sur-Ouche,1990_1999,1994.5,9,7360,7567,954,692,207,-262,469,0.00308661548144951,-0.00390673070598923,0.00699334618743874,EPCI
200071207,CC de Pouilly-en-Auxois/Bligny-sur-Ouche,1999_2010,2004.5,11,7567,8628,1184,997,1061,-187,1248,0.0120001620392922,-0.00211501442162832,0.0141151764609205,EPCI
200071215,CC Chavanon Combrailles et Volcans,2010_2015,2012.5,5,13184,12826,1016,546,-358,-470,112,-0.00549079267745734,-0.00720858256537695,0.00171778988791961,EPCI
200071215,CC Chavanon Combrailles et Volcans,1968_1975,1971.5,7,19672,17535,1906,1492,-2137,-414,-1723,-0.0162939960499218,-0.0031566281537986,-0.0131373678961232,EPCI
200071215,CC Chavanon Combrailles et Volcans,1975_1982,1978.5,7,17535,16180,1928,1180,-1355,-748,-607,-0.0114232495079815,-0.00630597094610342,-0.00511727856187804,EPCI
200071215,CC Chavanon Combrailles et Volcans,1982_1990,1986,8,16180,14715,2019,1166,-1465,-853,-612,-0.011793471605725,-0.00686677903050061,-0.00492669257522436,EPCI
200071215,CC Chavanon Combrailles et Volcans,1990_1999,1994.5,9,14715,13514,2038,970,-1201,-1068,-133,-0.00941552666417,-0.00837284136330855,-0.00104268530086146,EPCI
200071215,CC Chavanon Combrailles et Volcans,1999_2010,2004.5,11,13514,13184,2357,1203,-330,-1154,824,-0.0022449501365196,-0.00785052259861701,0.00560557246209742,EPCI
200071223,CC Nièvre et Somme,2010_2015,2012.5,5,28403,28340,1241,1682,-63,441,-504,-0.000444009224433772,0.00310806457103641,-0.00355207379547018,EPCI
200071223,CC Nièvre et Somme,1968_1975,1971.5,7,25256,27598,2156,3396,2342,1240,1102,0.0127490933531897,0.00675016044319184,0.00599893290999791,EPCI
200071223,CC Nièvre et Somme,1975_1982,1978.5,7,27598,27932,2011,2659,334,648,-314,0.00172000303330488,0.0033370118729987,-0.00161700883969381,EPCI
200071223,CC Nièvre et Somme,1982_1990,1986,8,27932,27668,2285,2786,-264,501,-765,-0.00118635500451347,0.0022513782472017,-0.00343773325171518,EPCI
200071223,CC Nièvre et Somme,1990_1999,1994.5,9,27668,27587,2308,3017,-81,709,-790,-0.00032570955291833,0.00285096386443328,-0.00317667341735161,EPCI
200071223,CC Nièvre et Somme,1999_2010,2004.5,11,27587,28403,2775,3853,816,1078,-262,0.00265352584980638,0.00350551576726873,-0.000851989917462343,EPCI
200071298,CC des Terres du Lauragais,2010_2015,2012.5,5,35804,38545,1521,2366,2741,845,1896,0.0148627220962554,0.00458190447695578,0.0102808176192996,EPCI
200071298,CC des Terres du Lauragais,1968_1975,1971.5,7,19327,19144,1816,1633,-183,-183,0,-0.00135818132109455,-0.00135818132109455,0,EPCI
200071298,CC des Terres du Lauragais,1975_1982,1978.5,7,19144,20509,1791,1423,1365,-368,1733,0.00988777324831602,-0.0026657146925863,0.0125534879409023,EPCI
200071298,CC des Terres du Lauragais,1982_1990,1986,8,20509,23164,2307,1797,2655,-510,3165,0.0153333090583718,-0.00294538140104318,0.018278690459415,EPCI
200071298,CC des Terres du Lauragais,1990_1999,1994.5,9,23164,26397,2660,2540,3233,-120,3353,0.0146226599477139,-0.000542752611730799,0.0151654125594447,EPCI
200071298,CC des Terres du Lauragais,1999_2010,2004.5,11,26397,35804,3434,4431,9407,997,8410,0.0280974229720004,0.00297790270044481,0.0251195202715555,EPCI
200071314,CC Save Garonne et Côteaux de Cadours,2010_2015,2012.5,5,29646,32591,1019,2225,2945,1206,1739,0.0191223273566172,0.00783073914841439,0.0112915882082028,EPCI
200071314,CC Save Garonne et Côteaux de Cadours,1968_1975,1971.5,7,12231,13393,1265,1125,1162,-140,1302,0.0130499121786409,-0.00157227857573987,0.0146221907543808,EPCI
200071314,CC Save Garonne et Côteaux de Cadours,1975_1982,1978.5,7,13393,15692,1375,1067,2299,-308,2607,0.0228892935921097,-0.00306650823243575,0.0259558018245454,EPCI
200071314,CC Save Garonne et Côteaux de Cadours,1982_1990,1986,8,15692,17829,1650,1470,2137,-180,2317,0.016087446241781,-0.0013550492856905,0.0174424955274715,EPCI
